Actor ID,Movie Title
31550,Terror in the Aisles
31550,That's Entertainment Part II
31550,The Romance of Celluloid
31550,That's Entertainment!
31550,Ben-Hur: A Tale of the Christ
31550,1925 Studio Tour
31550,It's a Great Feeling
31550,The Oscar
31550,Complicated Women
31550,Brother Can You Spare a Dime?
31550,1939: Hollywood's Greatest Year
31550,Hollywood Out-takes and Rare Footage
31550,And the Oscar Goes To...
13576,Dr. Jekyll and Mr. Hyde
13576,I Married a Witch
13576,Death Takes a Holiday
13576,An Act of Murder
13576,Anthony Adverse
13576,Les Misérables
13576,Bedtime Story
13576,The Sign of the Cross
13576,There Goes My Heart
13576,The Eagle and the Hawk
13576,One Foot in Heaven
13576,Design for Living
13576,Tomorrow the World!
13576,Death of a Salesman
13576,Man on a Tightrope
13576,Middle of the Night
13576,The Adventures of Mark Twain
13576,The Dark Angel
13576,The Road to Glory
13576,The Affairs of Cellini
13576,Albert Schweitzer
13576,The Buccaneer
13576,Christopher Columbus
13576,Strangers in Love
13576,Another Part of the Forest
13576,The Young Doctors
13576,Trade Winds
13576,So Ends Our Night
13576,The Best Years of Our Lives
13576,Inherit the Wind
13576,A Star Is Born
13576,Hombre
13576,The Iceman Cometh
13576,Alexander the Great
13576,The Barretts of Wimpole Street
13576,Nothing Sacred
13576,Susan and God
13576,Mary of Scotland
13576,The Desperate Hours
13576,The Wild Party
13576,Merrily We Go to Hell
13576,Anna Karenina
13576,Smilin' Through
13576,The Royal Family of Broadway
13576,Sarah and Son
13576,Honor Among Lovers
13576,The Marriage Playground
13576,Manslaughter
13576,True to the Navy
13576,Tonight Is Ours
13576,Laughter
13576,Good Dame
13576,We Live Again
13576,All of Me
13576,The 400 Million
13576,Victory
13576,Island of Allah
13576,The Titan: Story of Michelangelo
13576,Valley of the Tennessee
13576,A Christmas Carol
13576,Seven Days in May
13576,The Man in the Gray Flannel Suit
13576,The Bridges at Toko-Ri
13576,Executive Suite
13576,… tick… tick… tick…
13576,The Condemned of Altona
13576,Ladies Love Brutes
13576,Paris Bound
13576,My Sin
13576,The Night Angel
13576,The Studio Murder Mystery
13576,A Christmas Carol
13576,Footlights and Fools
13576,The Making of a Great Motion Picture
13576,The Winslow Boy
13576,The Devil
13576,It's a Big Country
13576,Paramount on Parade
13576,Cavalcade of the Academy Awards
13576,So You Want to Be in Pictures
13576,Hollywood Remembers: Myrna Loy - So Nice to Come Home to
13576,Complicated Women
13576,Make Me a Star
13576,The Spencer Tracy Legacy: A Tribute by Katharine Hepburn
13576,Breakdowns of 1936
13576,Hollywood: Style Center of the World
13576,Brother Can You Spare a Dime?
8725,Princess O'Rourke
8725,The Heiress
8725,Lady in a Cage
8725,The Dark Mirror
8725,Light in the Piazza
8725,Government Girl
8725,To Each His Own
8725,Not as a Stranger
8725,My Cousin Rachel
8725,The Ambassador's Daughter
8725,The Screaming Woman
8725,That Lady
8725,Call It a Day
8725,My Love Came Back
8725,The Snake Pit
8725,Santa Fe Trail
8725,Hush... Hush Sweet Charlotte
8725,The Adventures of Robin Hood
8725,Anastasia: The Mystery of Anna
8725,In This Our Life
8725,Anthony Adverse
8725,The Charge of the Light Brigade
8725,Captain Blood
8725,Four's a Crowd
8725,They Died with Their Boots On
8725,Dodge City
8725,Hold Back the Dawn
8725,The Male Animal
8725,The Strawberry Blonde
8725,Libel
8725,The Proud Rebel
8725,Wings of the Navy
8725,Alibi Ike
8725,The Great Garrick
8725,Raffles
8725,Hard to Get
8725,Gold Is Where You Find It
8725,The Woman He Loved
8725,The Well Groomed Bride
8725,Pope Joan
8725,Melanie Remembers: Reflections by Olivia DeHavilland
8725,The Making of a Great Motion Picture
8725,Gone with the Wind
8725,Murder Is Easy
8725,The Private Lives of Elizabeth and Essex
8725,Devotion
8725,It's Love I'm After
8725,The Royal Romance of Charles and Diana
8725,The Irish in Us
8725,Noon Wine
8725,The Fifth Musketeer
8725,Thank Your Lucky Stars
8725,Airport '77
8725,The Swarm
8725,1939: Hollywood's Greatest Year
8725,A Midsummer Night's Dream
8725,Out Where the Stars Begin
8725,Bette Davis: A Basically Benevolent Volcano
8725,Stars on Horseback
8725,A Day at Santa Anita
8725,The Adventurers
8725,The Adventures of Errol Flynn
8725,Show-Business at War
8725,The First 100 Years: A Celebration of American Movies
8725,Breakdowns of 1944
8725,Breakdowns of 1942
8725,A Dream Comes True
8725,Screen Snapshots (Series 16 No. 1)
8725,Leslie Howard: The Man Who Gave a Damn
8725,The Making of a Legend: Gone with the Wind
8725,Hollywood Out-takes and Rare Footage
8725,Cavalcade of the Academy Awards
8725,Hollywood Without Make-Up
29522,Lost Horizon
29522,Random Harvest
29522,Champagne for Caesar
29522,A Double Life
29522,The Story of Mankind
29522,Kismet
29522,The Prisoner of Zenda
29522,A Tale of Two Cities
29522,My Life with Caroline
29522,Arrowsmith
29522,Under Two Flags
29522,The Unholy Garden
29522,The Winning of Barbara Worth
29522,Clive of India
29522,Condemned
29522,Raffles
29522,The Devil to Pay!
29522,Lady Windermere's Fan
29522,Stella Dallas
29522,If I Were King
29522,The Late George Apley
29522,Cynara
29522,Bulldog Drummond Strikes Back
29522,The Man Who Broke the Bank at Monte Carlo
29522,Beau Geste
29522,The Light That Failed
29522,The Rescue
29522,Two Lovers
29522,The Masquerader
29522,The Magic Flame
29522,The White Sister
29522,Bulldog Drummond
29522,Lucky Partners
29522,Her Sister from Paris
29522,Her Night of Romance
29522,Kiki
29522,The Night of Love
29522,The Dark Angel
29522,The Talk of the Town
29522,A Thief in Paradise
29522,The Sporting Venus
29522,His Supreme Moment
29522,The Art Director
29522,Tarnish
29522,Romola
29522,The Toilers
29522,Anna the Adventuress
29522,Twenty Dollars a Week
29522,Goldwyn: The Man and His Movies
29522,The Making of a Legend: Gone with the Wind
29522,Around the World in Eighty Days
29522,That's Entertainment Part II
85848,Cause for Alarm
85848,The Accused
85848,Rachel and the Stranger
85848,The Farmer's Daughter
85848,The Perfect Marriage
85848,She Had to Say Yes
85848,Born to Be Bad
85848,Midnight Mary
85848,The White Parade
85848,Eternally Yours
85848,A Night to Remember
85848,The Crusades
85848,They Call It Sin
85848,Mother Is a Freshman
85848,Come to the Stable
85848,Wife Husband and Friend
85848,Zoo in Budapest
85848,The Doctor Takes a Wife
85848,Big Business Girl
85848,Half Angel
85848,Loose Ankles
85848,Ramona
85848,Love Under Fire
85848,Four Men and a Prayer
85848,He Stayed for Breakfast
85848,Week-End Marriage
85848,Life Begins
85848,Kentucky
85848,Shanghai
85848,The Lady from Cheyenne
85848,Café Metropole
85848,Road To Paradise
85848,The Unguarded Hour
85848,Paula
85848,The Men in Her Life
85848,The Truth About Youth
85848,It Happens Every Thursday
85848,The Stranger
85848,Employees' Entrance
85848,The Story of Alexander Graham Bell
85848,Bedtime Story
85848,The Bishop's Wife
85848,Love Is News
85848,Taxi!
85848,Along Came Jones
85848,Clive of India
85848,The Devil to Pay!
85848,Man's Castle
85848,Key to the City
85848,And Now Tomorrow
85848,Beau Ideal
85848,I Like Your Nerve
85848,The Hatchet Man
85848,Grand Slam
85848,Call of the Wild
85848,China
85848,Bulldog Drummond Strikes Back
85848,The Second Floor Mystery
85848,Second Honeymoon
85848,Ladies In Love
85848,The Ruling Voice
85848,The Life of Jimmy Dolan
85848,The Right of Way
85848,Play Girl
85848,Three Blind Mice
85848,Private Number
85848,Suez
85848,Wife Doctor and Nurse
85848,Caravan
85848,Christmas Eve
85848,Ladies Courageous
85848,Because of You
85848,Three Girls Lost
85848,Too Young to Marry
85848,Lady in the Corner
85848,The Girl in the Glass Cage
85848,The Only Way
85848,White and Unmarried
85848,The Whip Woman
85848,Platinum Blonde
85848,Laugh Clown Laugh
85848,Heroes for Sale
85848,The House of Rothschild
85848,The Devil's in Love
85848,Kismet
85848,The Forward Pass
85848,Fast Life
85848,The Man from Blankley's
85848,The Squall
85848,Scarlet Seas
85848,An Intimate Dinner in Celebration of Warner Bros. Silver Jubilee
85848,The Magnificent Flirt
85848,How I Play Golf by Bobby Jones No. 8: 'The Brassie'
85848,The Careless Age
85848,The Primrose Ring
85848,Seven Footprints to Satan
85848,Lon Chaney: A Thousand Faces
85848,You Can Change The World
85848,War Nurse
85848,The Sheik
85848,The Costume Designer
85848,Hollywood Extra Girl
85848,Show of Shows
85848,Show Girl in Hollywood
85848,Hedda Hopper's Hollywood No. 2
85848,Complicated Women
85848,Thou Shalt Not: Sex Sin and Censorship in Pre-Code Hollywood
85848,The Stolen Jools
85848,Show-Business at War
85848,Brother Can You Spare a Dime?
85848,Hollywood Out-takes and Rare Footage
85848,And the Oscar Goes To...
3359,Rebecca
3359,Sleuth
3359,Bunny Lake Is Missing
3359,A Little Romance
3359,Oh! What a Lovely War
3359,Henry V
3359,Carrie
3359,Pride and Prejudice
3359,Q Planes
3359,As You Like It
3359,Othello
3359,King Lear
3359,A Voyage Round My Father
3359,The Entertainer
3359,Term of Trial
3359,The Betsy
3359,Inchon
3359,Words for Battle
3359,The Power and the Glory
3359,The Collection
3359,The Demi-Paradise
3359,Hamlet
3359,Spartacus
3359,Clash of the Titans
3359,Marathon Man
3359,Wuthering Heights
3359,49th Parallel
3359,The Prince and the Showgirl
3359,The Jigsaw Man
3359,Dracula
3359,Khartoum
3359,The Jazz Singer
3359,That Hamilton Woman
3359,The Divorce of Lady X
3359,The Boys from Brazil
3359,The Shoes of the Fisherman
3359,Love Among the Ruins
3359,The Gentleman Tramp
3359,The Conquest of the Air
3359,Westward Passage
3359,Perfect Understanding
3359,The Merchant of Venice
3359,Long Day's Journey Into Night
3359,Cat on a Hot Tin Roof
3359,Come Back Little Sheba
3359,The Beggar's Opera
3359,Malta G.C.
3359,The Ebony Tower
3359,A Queen Is Crowned
3359,Daphne Laureola
3359,Too Many Crooks
3359,Great Acting: Laurence Olivier
3359,Olivier Talks About Othello
3359,The Bounty
3359,War Requiem
3359,Richard III
3359,21 Days Together
3359,The Devil's Disciple
3359,The Yellow Ticket
3359,Moscow Nights
3359,Friends and Lovers
3359,A Talent for Murder
3359,The Temporary Widow
3359,Potiphar's Wife
3359,Fire Over England
3359,Wild Geese II
3359,The Volunteer
3359,At the Haunted End of the Day
3359,Uncle Vanya
3359,The Seven-Per-Cent Solution
3359,Male of the Species
3359,Battle of Britain
3359,Three Sisters
3359,The Magic of Hollywood... Is the Magic of People
3359,Sky Captain and the World of Tomorrow
3359,David Copperfield
3359,Lady Caroline Lamb
3359,Jornal Português (1938-1951)
3359,A Bridge Too Far
3359,Hitchcock Selznick and the End of Hollywood
3359,Directed by William Wyler
3359,Saturday Sunday Monday
3359,This Happy Breed
3359,Nicholas and Alexandra
3359,The Filth and the Fury
3359,Romeo and Juliet
3359,The Making of a Legend: Gone with the Wind
3359,Hollywood: Style Center of the World
3359,The Silver Screen: Color Me Lavender
3359,The Magic Box
3359,Preminger: Anatomy of a Filmmaker
3359,Cavalcade of the Academy Awards
3359,Hollywood Out-takes and Rare Footage
3359,And the Oscar Goes To...
20391,Magnificent Obsession
20391,All That Heaven Allows
20391,Johnny Belinda
20391,The Glass Menagerie
20391,So Big
20391,Miracle in the Rain
20391,Three Guys Named Mike
20391,The Blue Veil
20391,The Lady Takes a Sailor
20391,Lucy Gallant
20391,Crime by Night
20391,Torchy Blane.. Playing with Dynamite
20391,Private Detective
20391,Let's Do It Again
20391,The Failing of Raymond
20391,Stage Fright
20391,Pollyanna
20391,Here Comes the Groom
20391,The Lost Weekend
20391,Just for You
20391,The Yearling
20391,Larceny Inc.
20391,Magic Town
20391,Make Your Own Bed
20391,Bon Voyage!
20391,The Story of Will Rogers
20391,Brother Rat
20391,Holiday for Lovers
20391,The Incredible Journey of Doctor Meg Laurel
20391,Bad Men of Missouri
20391,He Couldn't Say No
20391,Gambling on the High Seas
20391,Cheyenne
20391,A Kiss in the Dark
20391,Wide Open Faces
20391,Kid Nightingale
20391,Public Wedding
20391,Little Pioneer
20391,Shoot Yourself Some Golf
20391,My Favorite Spy
20391,How to Commit Marriage
20391,The Spy Ring
20391,The Body Disappears
20391,You're in the Army Now
20391,Footlight Serenade
20391,The Doughgirls
20391,Honeymoon for Three
20391,Tugboat Annie Sails Again
20391,My Love Came Back
20391,The Sunday Round-Up
20391,Princess O'Rourke
20391,Night and Day
20391,Flight Angels
20391,Mr. Dodd Takes the Air
20391,An Angel from Texas
20391,The Kid from Kokomo
20391,When Fear Eats the Soul
20391,Tail Spin
20391,The King and the Chorus Girl
20391,One More Tomorrow
20391,Brother Rat and a Baby
20391,Slim
20391,Movieland Magic
20391,Hitchcock and 'Stage Fright'
20391,Smart Blonde
20391,The Crowd Roars
20391,Freshman Love
20391,Elmer the Great
20391,Harold Teen
20391,Ready Willing and Able
20391,All the King's Horses
20391,Breakpoint: A Counter History of Progress
20391,The Singing Marine
20391,Blow-Ups of 1947
20391,Rumba
20391,Alice in Movieland
20391,College Rhythm
20391,Polo Joe
20391,George White's 1935 Scandals
20391,Breakdowns of 1949
20391,Fools for Scandal
20391,King of Burlesque
20391,My Man Godfrey
20391,Cain and Mabel
20391,The Kid from Spain
20391,Anything Goes
20391,Gold Diggers of 1937
20391,Starlift
20391,Stage Struck
20391,Gold Diggers of 1933
20391,Here Comes Carter
20391,Breakdowns of 1937
20391,Breakdowns of 1941
20391,The Screen Director
20391,Over the Goal
20391,It's a Great Feeling
20391,Broadway Hostess
20391,Hollywood Canteen
20391,Breakdowns of 1942
20391,Stolen Harmony
20391,Hollywood Without Make-Up
85895,All the King's Men
85895,The Mob
85895,Scandal Sheet
85895,New York Confidential
85895,Last of the Comanches
85895,Il Bidone
85895,Hell's Bloody Devils
85895,Down Three Dark Streets
85895,Cargo to Capetown
85895,Big House U.S.A.
85895,Stop You're Killing Me
85895,Per un dollaro di gloria
85895,The Private Files of J. Edgar Hoover
85895,The Last Posse
85895,Ransom Money
85895,Square of Violence
85895,North to the Klondike
85895,Born Yesterday
85895,Convicted
85895,Goliath and the Dragon
85895,The Challenge
85895,Night People
85895,The Texican
85895,Men of Texas
85895,Sin Town
85895,Gregorio y su angel
85895,Dealers in Death
85895,I Can't Give You Anything But Love Baby
85895,The Fakers
85895,Human Desire
85895,The Fastest Gun Alive
85895,The Black Cat
85895,Lone Star
85895,Larceny Inc.
85895,Between Heaven and Hell
85895,Red Tomahawk
85895,Kid Rodelo
85895,The Runaround
85895,Slightly Honorable
85895,The Decks Ran Red
85895,Night Unto Night
85895,Look What's Happened to Rosemary's Baby
85895,Trail of the Vigilantes
85895,The Adventures of Nick Carter
85895,Slave Girl
85895,Sealed Verdict
85895,Butch Minds the Baby
85895,How Did a Nice Girl Like You Get Into This Business?
85895,Bad Men of Tombstone
85895,Keeping Fit
85895,Black Angel
85895,Seven Sinners
85895,Proof of the Man
85895,The Flame
85895,The Vulture
85895,Sudden Money
85895,The Phantom of Hollywood
85895,Maharlika
85895,South of Tahiti
85895,Tight Shoes
85895,Not as a Stranger
85895,Badlands Of Dakota
85895,Broadway
85895,The Real Glory
85895,When the Daltons Rode
85895,Island of Lost Men
85895,Anna Lucasta
85895,A Kiss in the Dark
85895,The Texas Rangers Ride Again
85895,The Time of Your Life
85895,Paradise
85895,A Tattered Web
85895,Harlequin
85895,Eternally Yours
85895,Terror in the Wax Museum
85895,A House Is Not a Home
85895,A Little Romance
85895,There Goes The Bride
85895,Undercover Doctor
85895,Woman Chases Man
85895,Ambush
85895,Breakdowns of 1949
85895,Beau Geste
85895,Liar's Moon
85895,The Yin and the Yang of Mr. Go
85895,Convicts 4
85895,The Castilian
85895,Mayday at 40000 Feet!
85895,The Oscar
85895,Breakdowns of 1942
85895,Start Cheering
85895,No temas a la ley
85895,Won Ton Ton: the Dog Who Saved Hollywood
85895,The Creature Wasn't Nice
8725,Princess O'Rourke
8725,The Heiress
8725,Lady in a Cage
8725,The Dark Mirror
8725,Light in the Piazza
8725,Government Girl
8725,To Each His Own
8725,Not as a Stranger
8725,My Cousin Rachel
8725,The Ambassador's Daughter
8725,The Screaming Woman
8725,That Lady
8725,Call It a Day
8725,My Love Came Back
8725,The Snake Pit
8725,Santa Fe Trail
8725,Hush... Hush Sweet Charlotte
8725,The Adventures of Robin Hood
8725,Anastasia: The Mystery of Anna
8725,In This Our Life
8725,Anthony Adverse
8725,The Charge of the Light Brigade
8725,Captain Blood
8725,Four's a Crowd
8725,They Died with Their Boots On
8725,Dodge City
8725,Hold Back the Dawn
8725,The Male Animal
8725,The Strawberry Blonde
8725,Libel
8725,The Proud Rebel
8725,Wings of the Navy
8725,Alibi Ike
8725,The Great Garrick
8725,Raffles
8725,Hard to Get
8725,Gold Is Where You Find It
8725,The Woman He Loved
8725,The Well Groomed Bride
8725,Pope Joan
8725,Melanie Remembers: Reflections by Olivia DeHavilland
8725,The Making of a Great Motion Picture
8725,Gone with the Wind
8725,Murder Is Easy
8725,The Private Lives of Elizabeth and Essex
8725,Devotion
8725,It's Love I'm After
8725,The Royal Romance of Charles and Diana
8725,The Irish in Us
8725,Noon Wine
8725,The Fifth Musketeer
8725,Thank Your Lucky Stars
8725,Airport '77
8725,The Swarm
8725,1939: Hollywood's Greatest Year
8725,A Midsummer Night's Dream
8725,Out Where the Stars Begin
8725,Bette Davis: A Basically Benevolent Volcano
8725,Stars on Horseback
8725,A Day at Santa Anita
8725,The Adventurers
8725,The Adventures of Errol Flynn
8725,Show-Business at War
8725,The First 100 Years: A Celebration of American Movies
8725,Breakdowns of 1944
8725,Breakdowns of 1942
8725,A Dream Comes True
8725,Screen Snapshots (Series 16 No. 1)
8725,Leslie Howard: The Man Who Gave a Damn
8725,The Making of a Legend: Gone with the Wind
8725,Hollywood Out-takes and Rare Footage
8725,Cavalcade of the Academy Awards
8725,Hollywood Without Make-Up
12515,The Amazing Captain Nemo
12515,Moulin Rouge
12515,The Horror of It All
12515,Deep in My Heart
12515,Cyrano de Bergerac
12515,The Great Man
12515,Crash!
12515,Anything Can Happen
12515,Cyrano and d'Artagnan
12515,The High Cost of Loving
12515,I Accuse!
12515,The Shrike
12515,Nine Hours to Rama
12515,The Caine Mutiny
12515,Enter Laughing
12515,Miss Sadie Thompson
12515,Gideon's Trumpet
12515,The Cockleshell Heroes
12515,The Little Drummer Boy
12515,The Big Brawl
12515,Crisis
12515,The Evil That Men Do
12515,The Wind in the Willows
12515,Blood Tide
12515,Stop Train 349
12515,The Sun and the Moon
12515,Paco
12515,Old Explorers
12515,Gideon
12515,Raíces eternas
12515,Cyrano
12515,Kismet
12515,Cervantes
12515,Ship of Fools
12515,A Midsummer Night's Sex Comedy
12515,Dracula's Dog
12515,Whirlpool
12515,Fame
12515,Seduced
12515,The Aquarians
12515,Banyon
12515,The Being
12515,Hired to Kill
12515,The Private Files of J. Edgar Hoover
12515,UFOs: It Has Begun
12515,The Marcus-Nelson Murders
12515,Dune
12515,Berlin Tunnel 21
12515,To Be or Not to Be
12515,Fedora
12515,Order to Assassinate
12515,Forever Young Forever Free
12515,Bloody Birthday
12515,Exo-Man
12515,Who Has Seen the Wind
12515,Blood & Orchids
12515,The Best Of Danny Kaye - The Television Years
12515,Lawrence of Arabia
12515,Natural Enemies
12515,Life of Sin
12515,The Missing Are Deadly
12515,The Perfect Tribute
12515,The Big Bus
12515,The Greatest Story Ever Told
12515,The Fifth Musketeer
12515,The Swarm
12515,Evita Peron
12515,Crosscurrent
12515,The Covenant
12515,Samson and Delilah
12515,Young Harry Houdini
12515,Hitler's SS: Portrait In Evil
12515,Mother's Day
12515,Joan of Arc
12515,This Girl For Hire
12515,Preminger: Anatomy of a Filmmaker
12515,3-D Rarities
12515,Bogart: The Untold Story
12515,The Sentinel
12515,The Secret Fury
12515,Voyage of the Damned
85651,It Should Happen to You
85651,Born Yesterday
85651,Bells Are Ringing
85651,Phffft!
85651,The Marrying Kind
85651,The Solid Gold Cadillac
85651,Full of Life
85651,Adam's Rib
85651,Winged Victory
85651,Too Much Johnson
85651,On the Town
85651,Greenwich Village
85651,Something for the Boys
85651,That's Entertainment Part II
4110,Casablanca
4110,The African Queen
4110,The Big Sleep
4110,The Maltese Falcon
4110,The Caine Mutiny
4110,The Treasure of the Sierra Madre
4110,The Return of Doctor X
4110,Key Largo
4110,Dead Reckoning
4110,Sirocco
4110,We're No Angels
4110,To Have and Have Not
4110,Beat the Devil
4110,Action in the North Atlantic
4110,Conflict
4110,The Enforcer
4110,The Two Mrs. Carrolls
4110,King of the Underworld
4110,The Barefoot Contessa
4110,The Harder They Fall
4110,Knock on Any Door
4110,Deadline - U.S.A.
4110,Black Legion
4110,All Through the Night
4110,Thank Your Lucky Stars
4110,The Left Hand of God
4110,Dark Passage
4110,In a Lonely Place
4110,Passage to Marseille
4110,The Desperate Hours
4110,Sahara
4110,Across the Pacific
4110,The Big Shot
4110,Swing Your Lady
4110,Battle Circus
4110,The Wagons Roll at Night
4110,Racket Busters
4110,You Can't Get Away with Murder
4110,Chain Lightning
4110,Isle of Fury
4110,Two Against the World
4110,Tokyo Joe
4110,I Am an American
4110,Marked Woman
4110,High Sierra
4110,Love Affair
4110,The Oklahoma Kid
4110,San Quentin
4110,Crime School
4110,Blow-Ups of 1947
4110,Pulp Cinema
4110,Hollywood Victory Caravan
4110,Report from the Front
4110,Breakdowns of 1940
4110,Sabrina
4110,Brother Orchid
4110,Dark Victory
4110,Dead End
4110,Angels with Dirty Faces
4110,The Roaring Twenties
4110,It All Came True
4110,The Petrified Forest
4110,The Amazing Dr. Clitterhouse
4110,Kid Galahad
4110,The Great O'Malley
4110,Men Are Such Fools
4110,Public Enemies: The Golden Age of the Gangster Film
4110,Stand-In
4110,Broadway's Like That
4110,Breakdowns of 1936
4110,Breakdowns of 1942
4110,Classic Movie Bloopers: Uncensored
4110,All This and World War II
4110,Breakdowns of 1937
4110,Bullets or Ballots
4110,They Drive by Night
4110,Virginia City
4110,Up the River
4110,China Clipper
4110,A Holy Terror
4110,The Bad Sister
4110,A Devil with Women
4110,Body and Soul
4110,Breakdowns of 1944
4110,Breakdowns of 1949
4110,Breakdowns of 1941
4110,Billy Wilder Speaks
4110,Invisible Stripes
4110,Three on a Match
4110,Embracing Chaos: Making the African Queen
4110,Blow-Ups of 1946
4110,Bogart: The Untold Story
4110,The Silver Screen: Color Me Lavender
4110,Midnight
4110,Swingtime in the Movies
4110,Dead Men Don't Wear Plaid
4110,Always Together
4110,The Love Lottery
4110,Peter Lorre: The Master of Menace
4110,Oklahoma Outlaws
4110,Road to Bali
4110,Breakdowns of 1938
4110,Big City Blues
4110,Women of All Nations
4110,You Must Remember This: The Warner Bros. Story
4110,Breakdowns of 1939
4110,The Dancing Town
4110,Never Say Goodbye
4110,Two Guys from Milwaukee
4110,The Hollywood Ten
4110,Hollywood Out-takes and Rare Footage
4110,Brother Can You Spare a Dime?
4110,It's Showtime
4110,Hollywood Without Make-Up
4110,1939: Hollywood's Greatest Year
4110,And the Oscar Goes To...
10538,A Streetcar Named Desire
10538,Gone with the Wind
10538,Ship of Fools
10538,Anna Karenina
10538,The Roman Spring of Mrs. Stone
10538,That Hamilton Woman
10538,Waterloo Bridge
10538,21 Days Together
10538,Dark Journey
10538,Storm in a Teacup
10538,The Deep Blue Sea
10538,Caesar and Cleopatra
10538,St. Martin's Lane
10538,Gentlemen's Agreement
10538,Look Up and Laugh
10538,Melanie Remembers: Reflections by Olivia DeHavilland
10538,A Yank at Oxford
10538,The Village Squire
10538,1939: Hollywood's Greatest Year
10538,Fire Over England
10538,Things Are Looking Up
10538,The Screen Director
10538,Jornal Português (1938-1951)
10538,Glorious Technicolor
10538,Hollywood: Style Center of the World
10538,The Good The Bad and the Beautiful
10538,The Making of a Legend: Gone with the Wind
10538,Leslie Howard: The Man Who Gave a Damn
10538,Cavalcade of the Academy Awards
10538,That's Entertainment! III
10538,That's Entertainment Part II
10538,Hollywood Out-takes and Rare Footage
10538,Brother Can You Spare a Dime?
4068,High Noon
4068,The Fountainhead
4068,Mr. Deeds Goes to Town
4068,The Wedding Night
4068,Meet John Doe
4068,Vera Cruz
4068,For Whom the Bell Tolls
4068,Garden of Evil
4068,City Streets
4068,Ball of Fire
4068,The Virginian
4068,Man of the West
4068,Morocco
4068,Beau Geste
4068,The Westerner
4068,The Hanging Tree
4068,Friendly Persuasion
4068,Souls at Sea
4068,Task Force
4068,Distant Drums
4068,The Plainsman
4068,The Lives of a Bengal Lancer
4068,Cloak and Dagger
4068,Sergeant York
4068,Saratoga Trunk
4068,They Came to Cordura
4068,Love in the Afternoon
4068,The Pride of the Yankees
4068,Now and Forever
4068,You're in the Navy Now
4068,Casanova Brown
4068,Along Came Jones
4068,Unconquered
4068,Bright Leaf
4068,North West Mounted Police
4068,The Story of Dr. Wassell
4068,Blowing Wild
4068,Peter Ibbetson
4068,Ten North Frederick
4068,The Naked Edge
4068,If I Had a Million
4068,Good Sam
4068,Nevada
4068,Fighting Caravans
4068,Springfield Rifle
4068,The Real Glory
4068,The Cowboy and the Lady
4068,The General Died at Dawn
4068,Dallas
4068,The Wreck of the Mary Deare
4068,Return to Paradise
4068,The Court-Martial of Billy Mitchell
4068,The Adventures of Marco Polo
4068,One Sunday Afternoon
4068,Only the Brave
4068,Seven Days' Leave
4068,Doomsday
4068,The Legion of the Condemned
4068,Snow Carnival
4068,I Take This Woman
4068,A Farewell to Arms
4068,Bluebeard's Eighth Wife
4068,Devil and the Deep
4068,Lilac Time
4068,Design for Living
4068,Desire
4068,Today We Live
4068,Gary Cooper: American Life American Legend
4068,Operator 13
4068,Wolf Song
4068,His Woman
4068,A Man From Wyoming
4068,The Spoilers
4068,Beau Sabreur
4068,The Last Outlaw
4068,I 10 del Texas
4068,The Army Nurse
4068,It's a Big Country
4068,The Winning of Barbara Worth
4068,The Shopworn Angel
4068,The Texan
4068,Star Night at the Cocoanut Grove
4068,Children of Divorce
4068,The First Kiss
4068,Half a Bride
4068,Hollywood on Parade
4068,Lightnin' Wins
4068,Memo for Joe
4068,Betrayal
4068,Lightnin' Flashes
4068,Alice in Wonderland
4068,Barbara Stanwyck: Fire and Desire
4068,The Hollywood Gad-About
4068,Breakdowns of 1949
4068,Wings
4068,North Star
4068,The Vanishing American
4068,Billy Wilder Speaks
4068,Goldwyn: The Man and His Movies
4068,Breakdowns of 1944
4068,The Drug Store Cowboy
4068,A Six Shootin' Romance
4068,The Eagle
4068,Breakdowns of 1941
4068,It
4068,Riders of the Purple Sage
4068,Dick Turpin
4068,The Stolen Jools
4068,Wild Horse Mesa
4068,The Voice That Thrilled the World
4068,The Johnstown Flood
4068,The Silver Screen: Color Me Lavender
4068,Starlift
4068,The Love Goddesses
4068,Variety Girl
4068,La Fiesta de Santa Barbara
4068,Old Ironsides
4068,Make Me a Star
4068,Leslie Howard: The Man Who Gave a Damn
4068,Alias Jesse James
4068,Ben-Hur: A Tale of the Christ
4068,Paramount on Parade
4068,It's a Great Feeling
4068,The Last Remake of Beau Geste
4068,Brother Can You Spare a Dime?
4068,Hollywood My Home Town
4068,Hollywood Boulevard
4068,Hollywood Without Make-Up
4068,Citizen Cohn
4068,Complicated Women
4068,And the Oscar Goes To...
113284,The Year Without a Santa Claus
113284,The Matchmaker
113284,About Mrs. Leslie
113284,Hot Spell
113284,The Smugglers
113284,Come Back Little Sheba
113284,The Glass Menagerie
113284,Main Street to Broadway
8252,The Wild Bunch
8252,Sunset Boulevard
8252,Stalag 17
8252,The Bridge on the River Kwai
8252,Damien: Omen II
8252,Paris When It Sizzles
8252,Our Town
8252,The Devil's Brigade
8252,Breezy
8252,The Bridges at Toko-Ri
8252,Wild Rovers
8252,Alvarez Kelly
8252,The Counterfeit Traitor
8252,The Proud and Profane
8252,Executive Suite
8252,Union Station
8252,The Turning Point
8252,The Dark Past
8252,Picnic
8252,The Earthling
8252,The Moon Is Blue
8252,21 Hours at Munich
8252,Love Is a Many-Splendored Thing
